N,Bit_length
2054506429417628783154222877,91
1453950775480959296342814301,91
1633270080063368805442198439,91
2247325354595150346883978691,91
2232732776153483271465686303,91
1956030918835401337759016003,91
1669570712925869604346899061,91
2347528331658592865444520653,91
1465600783081005842884956727,91
1928945970509857291044771919,91
2469970231010409197116504597,91
2037913482320988681007407499,91
1336646043268031804578684333,91
2011472184725590463431918219,91
4302190649158356955322056037,92
3520108558501889692620436103,92
4551517560910097133217491803,92
4205099282710703978302376243,92
4098900473629294273412396329,92
4228634756799603626751700273,92
4219140382175126801384168581,92
4368611130255713659212320731,92
4103257361946887226582109457,92
4884849941843406433291580821,92
3096382647868115188146294281,92
3393815544142417767011059051,92
3954375198543792449148777491,92
4692112750522424817432943831,92
4894063320997134191350647623,92
3073630512903616785879825437,92
4747241702864943150130414391,92
3169459719271759387643382827,92
4708391717874607579325513219,92
2850649059973192129909463461,92
5723113225248914278008245071,93
9662369491650887797144822451,93
6796982257455490538342423759,93
8743464320555216525417804837,93
6427256917412639482079873243,93
8513616724555221599828091953,93
6332938895228729162768898149,93
9159291703562103951799205977,93
9361232525114806892727159799,93
8755661596111296770906421527,93
9761552688593489750792604007,93
7353737729913006257716615409,93
7859673754388830522416419717,93
9277824904604691925999268899,93
9397543586060342590178910247,93
7975579353379095495491398667,93
9558002916078512436176534491,93
9622427541672134017718005847,93
9338558586191603168373478937,93
9684877093392279488669957159,93
17671711722595351593084685933,94
17030951266313700015599287561,94
11977338692707103248512667511,94
19239364454331061819359078319,94
16823191629302542619701008649,94
11589254046705797749153371217,94
16956262876043028458637364411,94
18054664274927375189606498993,94
16200175906086180310267456367,94
17000293475677467912204911843,94
18697420779680167206744198583,94
19256411951341017312378551887,94
18503885349247388281024189933,94
18244568750613954258440256223,94
18761527301648845623129004937,94
12245821506887589616176703513,94
19523497383918404509031901779,94
17931771758435845463208576923,94
16766743263657064160171658833,94
19030414910526190958968054961,94
29786974561038567033665968469,95
34174923337971274104836931623,95
34084490061766671472109079271,95
31858653725589358161425221259,95
26191121993098624801928077357,95
29745854342177158021539353671,95
34198961612473826303855633857,95
29708614211983549822661320013,95
36886883330780824983161563787,95
37547824628513067701981510171,95
36699144103443213017661110963,95
21016095400269702633390150113,95
38523979776204035372120603743,95
36670317268484889407071817417,95
33864457722267588723132998597,95
30085057020469387614534317501,95
33660382555702800227858238797,95
36510411230842628474442553859,95
37746573103183940434663399697,95
24385743605651134885472810963,95
53280795425566570801951983667,96
72511136381181175916038046839,96
77827922114940927675420150481,96
54763730704487045435653287527,96
65476081966125806837011360723,96
78552470139413142558572859101,96
66865279121765638155049868261,96
70273037365843487141213170817,96
71446079172559792964274273137,96
68393711303512995475572101867,96
73283206567595993979749933473,96
78589418400006196970487861163,96
67451382526064258560186210987,96
64557635350404378437128573033,96
55350610657378746904944915089,96
56726138859314050000797245549,96
55340647271752131444692389241,96
74364341604881770615173696067,96
77441505164822223182890085999,96
75191325153934625736177005519,96
130928766120037391829271324559,97
153971278531446048936883289143,97
112935598469067822664820860153,97
123796978544723371928087850559,97
114316468750700528817945373643,97
143829008081557716866733834677,97
143033146419065758782358540841,97
149536547173929731348250801619,97
138559602244411631476908073049,97
132050009446785450579907047649,97
134137210875110057622520314881,97
142398568577473653679578313061,97
138426887130578116035031593959,97
119247235096426343388227468117,97
96927158479087882142577580633,97
123215854977018531201408550001,97
153797341758000224391805271243,97
100630905790945855410813684421,97
132220718168770697681806270133,97
106227634640320283134301881859,97
250968954539219116499822766167,98
289241939933969611208268682463,98
237800765840636324520280439317,98
294608436508691029211022481243,98
315225628235121088845327254579,98
306486190335224040792650053279,98
268942626993801631524701260133,98
277271247967503808760628862127,98
220912922134664594694358136479,98
280537277185728800329628603113,98
242371465062637452222382648183,98
181391932013647230166807607851,98
261878113941668818240985930177,98
315200711170940055036133330343,98
292588590367449260390481808279,98
217176504207510039732583220491,98
265538910595495225420678418293,98
209524638519371085466296659117,98
210591107183489369705498443711,98
202217265685406528958736735643,98
556631888966733812801475722467,99
555873466976574615746394272641,99
576497192314089337949315311733,99
612670064023163916516919449649,99
538134346184218927689294675893,99
625483780164468569026258283789,99
519343435848614332654856982719,99
563226816181316376557787441011,99
363253149287488198753921162117,99
551759560649705222480809961309,99
618430039146696467077617279017,99
620475106745165833713314610091,99
618918131599636234428290089997,99
605506657005258517015885809047,99
498970694957132754816952052009,99
515230503070489015368192336247,99
474308917985562635078236114321,99
564779668926703862833584933899,99
624369534451751935852614184967,99
525488547726479480421047380067,99
1073903176164107594755050038359,100
1018862193591967314607987448099,100
1263466218238680016739607832769,100
1234430719915647882167704000883,100
1190448965356658167215168949709,100
924002157744332387122150464299,100
1078653529552667963096469602483,100
934420755953589413210005065731,100
1202049816119240840845654063861,100
1094773215990106259512221632671,100
1259359553084767202309413464871,100
1217819197301423998908364346261,100
1085559790263296197582354161971,100
1097086416102538503086680633999,100
1082326333588216286532550924397,100
957941566216898859803298276533,100
1086951804750064872124455791077,100
1200868312313114588750858254273,100
950018258195332976429965293893,100
1234132180429238886294208079969,100
1726394441684673966661885930957,101
1925814223075234031568971824837,101
2303259021575305753506609394537,101
1982869471399921344975702012341,101
2467883156982519992350028000951,101
2069257625651727574398096509087,101
1415471352427659490463509083583,101
2490900174526832519652743441203,101
1910403531670799635459679350391,101
2071353623691463026373553831317,101
1868036965397056681573512626651,101
1823366423452340935518787662319,101
1592733131602959942329782512791,101
2337561384431372359517204996011,101
2310114522868568650140438028841,101
2433079852627774496997151078237,101
2364841391777825182963738977803,101
2450072525878646979915138826651,101
1944094948343701787586699017671,101
2519137882294037026564987101887,101
3812558093854906710845231263687,102
4507435736141002640964858472927,102
3999263914116423149648935666643,102
4516094323720699237202335941349,102
4262426928694582952901504603859,102
4852210885552800389271347792231,102
3221178392871478683162751034123,102
4614170434976864702622561247033,102
4878648105730859019006649557913,102
3851662161565770851058770448563,102
3111600067341929408968670029231,102
4089532137345219395420955882641,102
3892142250751861282755427459249,102
3715614643605510913580988040381,102
4344396447126887051738446197139,102
3196544012079219220215105135833,102
3760579286343750726668679565711,102
5029269181901228485514379852383,102
4801788830612069360766049819853,102
4872267966383376167597879260907,102
8552618567192125531547613786403,103
7323160971303054193945708923029,103
9035633359378751070818970499723,103
9252411010283084676298904795359,103
7977535744609238389172668621969,103
8892927207842739782333078736653,103
9885952068259204257466740618797,103
8659516667540197424985320490001,103
8585140893852385818470834737709,103
5555002246594993878040382795773,103
9356670807864761026380874863121,103
6606019921740634941444506897111,103
6036881791386449110386804245789,103
8697570480408781865183599059743,103
9950703496780227880356639389141,103
8878098707296569878075980401793,103
8168306736948535087214948975083,103
9115239882685784319125250032833,103
10044941400585452223286357893469,103
8465618690623535308869341306459,103
17182017382008471065945093434031,104
15892252112581262397633989762983,104
18174938859295944125441755713877,104
14501646031180784981025473949011,104
17179789524658852417646208967697,104
18640987384841409154727335369067,104
17411414570413009247970887698387,104
19757863397370628746450266038087,104
15396768081304637927700270409403,104
14502909009875011604769017204773,104
19410649301908732793177796334171,104
15378632247862223545169809491523,104
15741066840752668902610381011199,104
12828203393698308925636391354267,104
17025271250049050093748393852191,104
18469307455851402752651251445707,104
20219649339255228511158218992951,104
17249902430793133718347884944183,104
14343012571106302644696238905647,104
17745838761292455611135691358097,104
36680626620713676551083352471443,105
38730437096461913514015639079207,105
30288600664311198601509666099241,105
39911945278781039138967455180323,105
37932454345164020306674839709549,105
39418476449003695551557147006189,105
26512125838981857930706846704893,105
38754051723754207133725223026357,105
38253263559566348311092175636907,105
32324916464044059528553265177293,105
28144117656649856302413430977107,105
36603395453457658758262748953103,105
38574639600765423521823642685439,105
27351035465657338821175770391867,105
29883216452725219466511909213667,105
27709210826039258140725002260819,105
38521100758226527339531023415267,105
35888949589098741571322033645033,105
26609933365947105487197423940691,105
40000601700390868693308435744553,105
63225016380563822055325190601869,106
77402933375372701026734423681599,106
74159973839720171635786519417427,106
67723568033548159805129547691661,106
73190012050264185920215145291731,106
64506852575504448613524106800583,106
54754710426377364682932283377541,106
66936030714091653872559879214867,106
54553049513753962944332432103589,106
75764661267128470034665623842363,106
79952854361733179938826696991511,106
69470398735448982690331143141689,106
74730146181841723626866065356223,106
76449787138623573360339993331151,106
57226876757280279081490340049221,106
61214117247691862590834113443311,106
79967455299726448005014448912583,106
57636216885955860639465411616033,106
49393405878506516535888080705959,106
78116855065743157135640607441787,106
145605410323468313602009345353241,107
110222709375392121050089185671537,107
157711058763954543520147616340697,107
132940209266340571805607491558059,107
141126137506738358851672192694147,107
129395729120364886017007679224511,107
110909761215005031064764688596191,107
149705883258700488387727872900929,107
156632430228972442407960091214261,107
142562918338689721183949080603129,107
140748446458741402360048237971701,107
139285954510140931903067382661217,107
136425384513523697031853813286713,107
131319790643973348624404689610791,107
161523231382664741894626489576433,107
124840894825687391748581739239239,107
150434255373810768646767519553841,107
147078367513001736227158978688599,107
159173559406190508252396891057521,107
103865310101183237077862908647029,107
320305886953956174136765653167497,108
206901841214251714135327888020991,108
279928183873600787251325157503753,108
288274370875442806604330746005959,108
236141569786183222500597327830581,108
315869069111449992846283594403071,108
300844930518824568981930026553043,108
172329065658496998899610937569821,108
229048708799429343706068017223377,108
324421417396743434373533104327723,108
290480795389596817504727228659511,108
268648362477080011559339923961681,108
319511981795123306493444632547499,108
281087525529843111241283511191731,108
306864615669580678114751206066319,108
268282889941360998180872584764791,108
305328116379202213672609424910173,108
271376390108109168147586912504471,108
302926219854822874047006228617921,108
278822701901389790340718628445401,108
607636064785692732772034749200983,109
463863697384752317983819516693027,109
597489558869384514045187115260273,109
639251270065946302595475881005559,109
394892024839348123871431635874993,109
571185282440610912298739164834507,109
386930297361008426762677795415663,109
598190450821844260502224616784077,109
634858718125993345461450999091999,109
549899836064783058883995245575679,109
392089746563402880844707250726217,109
604290380884537244052750844955479,109
478516155378721120817083899909083,109
593995226893968884956381477433573,109
490238363962005272748875403904513,109
538641257589231507451516103678143,109
451546481758286482474480317270017,109
541590773752816704075372964293721,109
464603862908094942965880211380923,109
644516276458075071830806589013929,109
860308954272538437758163882191363,110
1082049388163611514986377119116207,110
974297398277271244717102386956011,110
926092423192928961501118906769771,110
1289291056802540009588960116872409,110
1076838641643151306298706400111369,110
1297602641393629532804922743380153,110
1164490656862062731327391204849277,110
892867971830183692994590876535003,110
907520737477959613863251607976651,110
1013459028075543669709228233200681,110
1266358984183901274221821576134947,110
1125515769894840165630026614447957,110
1254279475700853829994354187965203,110
983660535208561476441437483201621,110
893805349274386633711277316637747,110
1230452443778041431972871420986163,110
1251002778994430819740181853936529,110
1195649716317952613840084676988279,110
1270491880376147215062142554646523,110
2290479923430584176373724953833057,111
2471098121279996850866996633179111,111
2547102630098848511107043551104607,111
1562351616709600520633152143968419,111
2109856795811820699013769504099431,111
2290505034176565488616846233883893,111
1943516296107848315857095200431343,111
2038751668105932834842248628901557,111
1734613543749029940952951563644333,111
2103262180138740818006869712717557,111
2570550618714168854154533920340197,111
2498074254673583052236508799502243,111
1441414248073371608317573200295757,111
2208589438754355913916116907665343,111
2175990573329601294974132492059523,111
2042137582940860307235328612296371,111
1727483322407225792570090679132007,111
2160872455608260890907043616434761,111
1974679439217889010302295957551043,111
2194395688321779109315764815318447,111
4752176468328925847497800328146659,112
4102544727444925261335194589083963,112
4547949466720643790650441131557599,112
4329479637793304406985666373868619,112
4343608182160454497062752929386713,112
4985924857019703597818369990196559,112
5019984860996592674410309961823539,112
3186161403543599405352681092162681,112
4970254230723829432105131920498597,112
4034300438808471814211200604033911,112
4502101075236411167888760264929107,112
4409780515738639937393329540109053,112
3618130321940433892111513887145823,112
2927241102243285863972475961457569,112
4834909255044566727085311901593763,112
4429805591766324189854731783593713,112
4261045387229320345464271240054393,112
4201836469825553358938122940215957,112
3776473544375288117537975868422761,112
2909809768770792141369220075265951,112
6342735031128983752189672897054319,113
8968556212278789300117902002473227,113
8456792509303767900570063191498111,113
7980682780536718393943389542208049,113
8151131842762044681252737300275933,113
8419309264224872672902150196789921,113
9567641120561191658321472859114207,113
9701456431257983260995737515567391,113
7998036829477909285469890981984907,113
6446053468394719253112590570378849,113
9939672103552946784588551090624177,113
8462920308669722622953176202552711,113
7462258901104369834573872638576549,113
6740520992221595791392385314446461,113
9192450788347944127012360450745297,113
7138070528689298765750515430733709,113
8457090727566609826028376744601897,113
9225765008617296966177943939381183,113
9557523877416778391174264751963383,113
7837864232854163793234341610848467,113
18838853932651690978729558026155519,114
12864094908967447434280617547489441,114
20150358137320345138376166284977879,114
14951760779996431349210551107848999,114
16652078066480051449200036022430543,114
19302010248871127203388715786803479,114
15126637929215418657684143185353191,114
15051608199410999473109134622238383,114
18260289367520615534191738404412867,114
17942975677974099853086274037242043,114
20506618088773700292516155120882683,114
17380142968144133601885505300081549,114
20448995144967871107687618955665139,114
20558868263293470121466200514246749,114
18621116712623472902940771127766239,114
20303078570284739092068017533069981,114
18519083002906274145793441744810229,114
18028538213198701211010551430282769,114
19065665069882718883244152787487049,114
18879016103810508343143610708581391,114
27559069298696516801003599303178783,115
41044191978286284445246617368787137,115
38642637152301017949332046460293403,115
30506978954894282251783105502806361,115
38032472672715449436291977578084783,115
35082870420514220758178078781124073,115
29605732148100128864460909918933883,115
38252659215733036522659832819820753,115
36676823043304358464523628107497141,115
26908337363574011039004017431919543,115
30902798888345077017214400552002823,115
23094958488908447299809787254887683,115
36543135828398505618344568004544161,115
35427499851566385689959620455123329,115
38902998007516276629064098323946829,115
40029562428083209362568683699081019,115
24766487034517967095347814676071903,115
25835907055326701928977489206762489,115
31551053124708369628956664935072037,115
37938713602290138319016319142443071,115
53112015056671106925477041909232461,116
53410090395624392366525449067473397,116
71559881549993970258928942977835183,116
59364428549162614089278512903618297,116
62642799404600186076613419975805693,116
79499942353772391103944146367288527,116
64554906295355836770632469592948067,116
71150605977579154250120964350177443,116
80755372509769119986873244663389503,116
64647824003194994819246380857163459,116
67948780422491164809181803083964041,116
64232368505980474123245048327818153,116
56486716596401356623516270497942311,116
61201730879792859077708209630732321,116
60477790512126941458184262013130617,116
79791839200468303821745555975653461,116
62863287851172823694621378966252341,116
81837248504781241706321496479320099,116
70474945187007165013048134651337549,116
58614950586234092381964442673879857,116
161844624912626109564264233296572601,117
158295980040166803303704478712681837,117
130713933329164129371665914094847059,117
142945279440904666692795955924555487,117
150711392281018498549108097054175659,117
133168183474504567904746845762968353,117
147779994022147053940292439091463609,117
116032270492713363904584657519530761,117
161937277234136762323760898754696259,117
132463420705612287970236142383222353,117
136198656545464483063689476540892109,117
124863751753522879299126689892114769,117
141884285975142288138511460369067583,117
123805200216742082845132503706942403,117
128321284015233190563822959657433611,117
146409581401173692912818566808165219,117
132982845706943130425949216647311379,117
146325444238408803602493824045973763,117
124686417087101481067006274929494413,117
136523236104634389231076375551472523,117
200932353570123623670259596888392827,118
313320358609965830034988572453540599,118
254082090121291343657861627962093951,118
316498573493478362860510010123980457,118
279318597870432881303314542111431641,118
267446243733780573114090584838017681,118
321013448326439143718384978055042533,118
272707354912537996012427045285329607,118
251028113423037303734916520230269113,118
247324620958715647887156962666372699,118
251987876748948815689791280846005697,118
320196326534471777225020593121943209,118
312491557720914442764386365018963493,118
279203349783273341579585684708380879,118
218800307058101874039853515403763023,118
240262446684599173924037149739434157,118
293386451445516081713061211513089229,118
304736472970233182700074223297241429,118
227674484133896520142395776643901103,118
322340140992734331925906564689734653,118
639547107521527939262462379317857327,119
624914951986725545038587778453661569,119
510684550928854589361399786075990223,119
360166474790135148623790975275925529,119
524357654288991399721445609926019981,119
609483707780752325914660622416285727,119
442732241560872584967495038021079179,119
627768045263497460263497588539209019,119
661940313904894073022529723618060837,119
450193617368050469730868831084435441,119
406360203117203492121053089138509583,119
477448260087315602835919905813529619,119
501907090423166003875902449180706013,119
459236644075672669813810763519526893,119
662530341011521943258727051522590407,119
446150419426711471640017093817896541,119
551950907783135980491353868959469247,119
649734044330873656382289073866883867,119
604421224328638599515704275571449013,119
522776590757765251536075048279078521,119
913981199800358166909682679534453269,120
1242958203760718855533391346083042473,120
1221253342070940579504928242232981633,120
706887655172550653073484566236309159,120
1232528634346818125526391246149956021,120
1097330052924841831888219227937050133,120
820909680586556420843427643945128203,120
1055438314398339455432280674649102967,120
1291243374363203806342679152705755203,120
1324717644155053273691990870117180321,120
1130081793456813776847914567342461441,120
1313169675904878602435402903314986917,120
1306449698908977183379131578738117651,120
872854594346228176598435659255945943,120
941863591018200225550166641542544277,120
1167016250623932297692070413786754503,120
1164621984482522122094961613927173739,120
1157430204665790840374371843299804911,120
1010744133950313452151478551386400319,120
1197363356760358294874749100203983233,120
2333827149883945924120033394003546251,121
1433676279491903429559632409129679193,121
2543972224605175782244119779541273227,121
1932924925212004950289123308523177471,121
2077183532366137687952410775056690399,121
1660570103983975461688479639715363601,121
1711987493968637680506711387829322561,121
2318870280283056917850029798449715329,121
2160825238515584048460024527848501493,121
2536721032991588465030937284232798127,121
2067523665364873197546166208844344423,121
2584737836779902271606561400818544257,121
2337602798268828544432023792872678933,121
2079446403766843793720976494341954537,121
2523443277221651226554769853137196561,121
2380204421527854604973622057577829309,121
1940196274264209236022769791247182941,121
2488121902234560141972870777446971831,121
2408831902659772678880237507783494093,121
1999186598490242636631525456232083121,121
4841593858272869263425840048828831307,122
3847269957359511628740005624644743767,122
3108076991036075255712065555884737433,122
4539564150887086380427129163430638107,122
4301611211201819571813597943350362771,122
3748318016269642412907371707491500953,122
4874139540888461118818714820184097069,122
4651185974146491158058091854337768591,122
4297272918131158636114785456020627093,122
4684190821454038620231951830842236149,122
3566304861727290339716024379754317881,122
4645170348146872745166901571140250861,122
4623721624227261198721751438859654763,122
4454913327492540665912972409447111257,122
4115482177376268857443807476934017169,122
5135042026901113634058787604589849947,122
3309381302764745688553648867174307813,122
2898637898415540546200509653534199487,122
5230051765858925879483727058795893257,122
5198923425668336748865501992456208127,122
7335626522109904921091166096589195487,123
8813131380327076823958531654674597021,123
9561218108218026731627987406969316139,123
9702793696728380472719631727771360657,123
9057945957731876393214715417806761531,123
9395779015045025915937627400525377961,123
8094193512518599555898219509957265197,123
8044938992622828782543579513248680877,123
9899799818925555451501838647897632043,123
8560954079863813642902039624061058723,123
8154115068942033615164574895209255203,123
9650936591493887319100753572563132089,123
8285180686071246084277386948113217971,123
10237526487982744759583469501908057041,123
7823794887285983471329305875320808837,123
9420866426642276134531353195543611299,123
9370374372420624026033013062117786389,123
5914771232246226078616868217622237793,123
7127321371956477379312588458847751947,123
7553138499149942109262632252617515159,123
18664787587809564734182004601108902311,124
18931699575934707625557156658401418673,124
19075712852048745877156148971608065563,124
20945354631224051949651178545331557779,124
19556580469843612036287337965781589977,124
18681901195473826749589231783997007467,124
20385708349758279388055673430291664173,124
15847361385650745914122758206485711627,124
19220705890122763592867778070416051367,124
16973677131199099116637607850453194507,124
13843002787685204496920187611997089621,124
20336886740703355462336504367027882993,124
13373595994519092494016602220360011441,124
13796370907242750391917623303570514409,124
15851430312492067987802505611666705299,124
18417483222601316478954527485267050437,124
18814697004017403459087456795744572023,124
19600208646577601146619320597321484057,124
13122978406585073027480777538161152691,124
16152488335615746874076332299932218511,124
35227890658229296728615095365411540871,125
39843459669420377585198728508308994507,125
39903362554359580422213065486368783027,125
40913850544243704114065103656779683847,125
27437958245954442998347559315772530521,125
39789489945195524414726939760129810749,125
40283702357521872502918214611699508839,125
26145523638711567139167565134479140897,125
24392933629378836602248791305781100943,125
39952877436523772733622097670295115239,125
32816684640445616304545446641029503021,125
38794846102876353846739987053988768663,125
40748998822514555404012109078948405147,125
35418882011723312839577791864184306941,125
40340318422684195778045314111159217351,125
34582774084593984912099997550412454763,125
32659692799577187812857512157515715709,125
40646376358948587521147621945485464047,125
27829715284026474456922781324703148393,125
40086057030595689539049493934065999121,125
68668743674709839108059777781481049603,126
81323037154692118711111390256091174587,126
80020575903470755149359366322534489683,126
82564278710396874848581341216592945903,126
78216146913699766375351805816104600807,126
75059536842794779430063659563110748733,126
84315339033791044302957340424073407423,126
59975076775000657261452103567488634907,126
80400697670567330047570544345892670027,126
84923889058440253734413429326007732723,126
72246975522031048913217854369020893199,126
81125196250862552554630709466620644111,126
79424616449391641340014149763446658471,126
66865382265458513571075446088434282477,126
67059476240851064019292681475696479231,126
74180631828557003333807988004381108769,126
68649822819940545347350603439242615559,126
77009424679083165334219708521876469511,126
69625828221009439366689471295427447303,126
79657410827072300278381033113767682119,126
168538774828291191689043930018652838929,127
153855379761054172772474760736323094877,127
167709256762808569917926095037462699443,127
156523080442955638251917551103441364011,127
150847155807717373375352460870195022403,127
156794860492963004549912966873741907247,127
129324016197966959612979942205830097613,127
158911220563501007871474997030720692089,127
146347721988934994968128530799934336051,127
161929862227473273097149255980693131409,127
163273700084507983962631291038270465061,127
149607611550712929598924136046887318531,127
158874891047528555333819337557418554099,127
96428003946778450042038914906894424697,127
143759892785257408211440304329912270687,127
162601622335056556142691647970276001111,127
169211020770606625294346348936354340929,127
137360118618808154290279297184769373387,127
125295801950734348533148251292952858189,127
134625108230096288505331363166661952171,127
294805601959177832505731456141419334753,128
206703167929257576711448083908342114227,128
189759430738550681712156066970167631769,128
316665004750800553266245658863774891693,128
214038565605697104911703859773411969253,128
253322858918085248533714197515346664337,128
329557683841710123485004956280223759637,128
303032519416331600398933465695435501521,128
315935169268101267295596883108159978147,128
246327379608898979710463282164999599577,128
208880904068334840588187943584096452271,128
305617458655908470749974557974674647269,128
264313434710576605963599984186259708283,128
194294012074078413456948685472819993233,128
209916553000668415269240207246401265133,128
336378166178940463284979625020408597589,128
308685658103006255663487327110783685019,128
242050387631654037072011002083658476013,128
306164996268041882429870616692220022831,128
314160927464706466769962686687341449627,128
