N,Bit_length
28669980767490327253,65
32001464128375033543,65
27217763903104825849,65
25784453746334129101,65
32389461619041181883,65
34351798656649438207,65
31914188180302029743,65
27247862617984368601,65
36835708560339017621,65
29310711651928837777,65
29784158786175893087,65
21927851434783605011,65
31500968155347062107,65
28756400714612074607,65
19976543654343577039,65
34652395594636615963,65
30361636713067591051,65
34001607989781254059,65
26126510874733845421,65
26804895873077070449,65
31073716648799560409,65
32443424100912621299,65
28244593511146430953,65
32854575321178218833,65
29187828466948287161,65
27382400292217022323,65
31616133444347284979,65
24291176290064142727,65
32196217915960726319,65
35856853839039800407,65
29622545775575828357,65
34088382863685444323,65
33150374570905612543,65
33333451644635572939,65
32871460806342312871,65
68930245663783060129,66
66470448918821828879,66
62040270293157600629,66
70807131996212015681,66
51155916528118262249,66
56755168328631837943,66
69086484297185699287,66
68940066454753665713,66
54721015214173294247,66
53420531685199742689,66
58009205768099559487,66
72349190559311655287,66
56653682029846755389,66
62060316272441436311,66
60566429825458655261,66
41438915861568707369,66
71088019135331799901,66
54834797171507910811,66
60710603863617320617,66
45584285252122915057,66
71054170825792214873,66
73207781063042696611,66
66001242395291146901,66
59322929340679691227,66
46905362626543070513,66
59358247617667070729,66
45523445623460340181,66
67107788424984075317,66
52395038024628410437,66
65817369942936227929,66
65323963450295737087,66
67870363938562692593,66
60039961990281265471,66
62801074230627483781,66
66024295362101193079,66
114403242703792279339,67
137843435608353307577,67
132047188166576810329,67
105381040512837989261,67
139007023423350684857,67
102743171873258531077,67
91189853108321945927,67
118149843821498336831,67
105292449588993317491,67
143548499464190847413,67
119238203537236688251,67
139074834339679086743,67
117281279456420177227,67
141412856324225649073,67
128065396456721804239,67
135460522613715566389,67
134063520904013487131,67
117191777064345240743,67
115593390041753135639,67
144487699084496183531,67
114555838310913748757,67
138428779796780538503,67
110647785799318779727,67
143720265574272066241,67
132200604898735693379,67
124603387487135250637,67
144294435428896711501,67
146044142201349306881,67
91032426747438109001,67
117926392590642805063,67
113629479689795630963,67
83999103348844674061,67
141856825936448878747,67
90249578418164814503,67
144220251338324350747,67
243454586036884778723,68
232107540209772084887,68
283243757765364701761,68
236888558963038473347,68
232459978562420027659,68
293538755637554627191,68
198246463103091147083,68
285674110761636041339,68
281842306383754200151,68
278144184462715230353,68
275037339497991701941,68
283788013088005280311,68
278871645876051827657,68
267453817953714926069,68
253190314295664554201,68
191521866142537047079,68
164887678950600198349,68
265002361779343395197,68
282955635787889446549,68
275716565672301751097,68
285535343814753650843,68
272984373392330006497,68
263145776597303321483,68
255834548026483907291,68
225981130535433591413,68
260515162952133793819,68
294738222431172102269,68
276479817903321567103,68
280191234135150448811,68
191415056294089365667,68
283536207754930746041,68
201533596740541339559,68
204548628858517864853,68
286071436212102803123,68
262509708566483010559,68
433603158937005416767,69
390393924112927854761,69
449376768105250878419,69
386217594669222357073,69
494199477702295330921,69
522070961434086899951,69
583372611633897664573,69
372142305734238047881,69
428016922872853063357,69
570245036496452173939,69
544589226725107404157,69
527559651187274362919,69
438809731806222532289,69
501524642730722674201,69
391639868853861706853,69
437236214447647698329,69
541149860448664786609,69
542673452781403135147,69
581585066217902768383,69
513478091405028669109,69
361320670574819643613,69
424977741152889573349,69
483600111671378076899,69
526445518401552198377,69
569825927584577104951,69
543175010650417947331,69
418792711994984127349,69
553203410119275553289,69
467555954481076190503,69
555869023214949493801,69
524125128103423857247,69
400767538029774348599,69
514941397095120144869,69
428782382788121520001,69
572211607267695364369,69
1111004596388365757297,70
861368636335539703417,70
979192217444393264261,70
1051369259356175214527,70
977154388281602212883,70
928902330608386746539,70
1107465717720441305003,70
1173704608399749331163,70
829860158581643674367,70
982195260912838516469,70
1053226462017257821523,70
721467833420836691281,70
1100409015408192145727,70
825856068085809975793,70
1120595737569543385919,70
1163856861340025243903,70
735545960637254220449,70
1089534671566148970797,70
1147036049894775769753,70
1177978836664345896293,70
882945837045171043997,70
839979914338399473337,70
1023729036332072968019,70
853216939589679686551,70
944227513722262647751,70
1163642750487603409253,70
1159306056451981451473,70
760987996696350978637,70
1170330167329984893151,70
907777521173115353567,70
968725218368740618447,70
1038013923370308045731,70
1045512720598090807687,70
1170157226728450719257,70
804392945685409967597,70
1646833638946830622349,71
1653589687334316433337,71
1433900653509838402153,71
2205608750636577350221,71
1947975674676189724691,71
1868406940623153200539,71
2008325606420183235127,71
1852714391496420531341,71
1653728019936950381309,71
1769306907689955631457,71
1815536665484920660031,71
1932188405957111823263,71
1842003264084935590213,71
1760841063540642239599,71
2110789964011530788809,71
2251232361674282293829,71
1969344441242132258273,71
2328425081485919584123,71
1809410523366509228863,71
2208057475953820952621,71
1542943369185107525179,71
2337785008155054810679,71
2189590683308006517829,71
1369337338584442385381,71
1820320606706723448287,71
2046584565737882291663,71
1286645500792930311151,71
1946085063843254427851,71
2142589422426027062783,71
1581826017027649005601,71
1338614378384340742493,71
1650488984119403947471,71
2123196628994776200631,71
1497744921043716972923,71
1439319428428225925353,71
3578821129949562572827,72
4041432742206091269199,72
4277382793160492158441,72
4162801996181678937821,72
4604708909905537221307,72
2995465016341428382559,72
4438554868449935741881,72
3699488414297310617447,72
2817971184598464941341,72
4245352577969516036029,72
4072573351462301995013,72
4477124550885696320629,72
4492666939535934000617,72
4531528342164573459419,72
4317293534732635704833,72
4294028815522840492859,72
3942887288700240910321,72
3762759074743409240651,72
4535337022393799265023,72
4528385948923943078543,72
3697462051675862705317,72
3507957924694339350389,72
3675976188698549636569,72
4001386630610216279387,72
3138839618416578324733,72
3116911285212912379111,72
3281314014297548710483,72
4714602503306889950947,72
4441461368391116262607,72
4295975389853189709371,72
4709625228236460254057,72
3581795617376453366777,72
4426902612311289996961,72
3739203796881283095191,72
3040513775908017440557,72
9036089075614966313987,73
7562957245742930073583,73
8479687827708809442763,73
7760631052729293809459,73
8835503006859506128937,73
8379390895798382834359,73
6060120119737528003669,73
9402280026559314077881,73
7322300839691125037747,73
9335485706846625596651,73
9096879260614470664337,73
5713590505435024243601,73
9037548735309308431031,73
6410722729044701631881,73
8681066837721754136653,73
7010688893117594024129,73
8587553057823075372389,73
7622214009755925521737,73
8499260767164085679923,73
8678520718162734433691,73
6274566993426537952219,73
6604027994862211204807,73
8936066498411508834211,73
7947389401970199577303,73
8415319697059566932317,73
7809279197199295836883,73
9195011806166908691119,73
7906107485521853756543,73
8989462623372783424751,73
8863329780573754643149,73
8082922272868055343553,73
6793392109694719036217,73
7884390504414848252351,73
8430156216409177576723,73
6086065231206205653349,73
14950482413870528198671,74
12862048049770294629271,74
15766342007866836502019,74
14660584486684439728121,74
16137239300612284029367,74
11402246950515566186351,74
12975794417373510137927,74
17390368982274146009651,74
18491325252260254380191,74
14994224596603676927989,74
18147359989239685996523,74
13864692010494966356039,74
17637326500460297908687,74
16472325399403822879031,74
13195332974009816272451,74
14365493945855837240447,74
17279730655389582900269,74
17756910927381417640997,74
17308775556567307683851,74
18807183882437096867711,74
12664662264476959442171,74
17832902355809722921507,74
16890457940776693952741,74
16352566491182860907569,74
16950666386482391855329,74
11923928098403730379933,74
18847907136402509676037,74
17200122845121694489469,74
11158872924100816022851,74
12086777297675055722707,74
17524094960328588889871,74
18578326130271521628397,74
14981640379063857005153,74
15524146421394018122371,74
13936485244931224545191,74
26727611905110189454363,75
33219826848038400969019,75
36797762178168804964381,75
28689107530411147121587,75
34393407805453316170169,75
31089811843574791252837,75
35252027535767438468911,75
25164330089694463617461,75
37277356843938474075437,75
37414459091433331119749,75
36717154965104177544203,75
34409234983836436218259,75
31081503842662857589211,75
34969254954237843601883,75
37708350707839832629589,75
23285601068259350126983,75
21534612064500585332881,75
27966725435171691759403,75
28252985048675503322699,75
33207239439274232651299,75
28727248208528895762229,75
25682068996334920359991,75
33789493535308364018563,75
36827717799900688007861,75
30431756044089284703227,75
29592729148924838603137,75
35475944077995311801909,75
34041733193938373069063,75
36361098308977668829769,75
37579010367664104198989,75
36939711147298226836901,75
23909798754143474598611,75
37231652812805687722433,75
35978310263216737686871,75
29689943190788589775201,75
57123132740632920811963,76
58169670330945359147963,76
47461006236522104496203,76
59866180179020626161259,76
52168712185134977499481,76
54361623653313221972759,76
58835804449968078906041,76
73483841643116712659653,76
54143088878230449782147,76
53327921773035453374011,76
66471477037445879263171,76
73158491733170001216713,76
46453822724133367254787,76
52942490314575587808799,76
45817387669786071029503,76
50970033111725169622049,76
59453745628491411095449,76
64710760673752178832167,76
73598928295807972962887,76
65909912416147238761417,76
75036929010890321083733,76
43387341919498716846059,76
51667308953577355714609,76
48005737988946474696671,76
68826873171632290622153,76
51127664865853850273731,76
71218427629444722150833,76
39725978740594546989553,76
73741693856934507091517,76
60860527342691017251053,76
61157870605582877427919,76
67139502819851765048131,76
71602068254804704229779,76
48121941842738889110143,76
65816408497591207445039,76
102020772777990538027849,77
150129384095201169841187,77
121429438055091116937743,77
138097378202211814081159,77
82698013837031429378273,77
127813375833385853581969,77
126350066614997410485869,77
138248429249750672392817,77
140073971173627320331303,77
128812230480381268539139,77
103948749376774876903183,77
149216341743612432408239,77
136934262926579653586741,77
94886713489403146439753,77
147929282775623711426453,77
114499869245238922082929,77
129242966813429951888933,77
110438739342408022613387,77
127780459721750615306993,77
142274737180153714927603,77
149531299497130462751129,77
131001548627990277262979,77
146406967040605716801547,77
116951234984244434350481,77
136637473206975521262883,77
89282323156894012010429,77
150936706418546352982897,77
130592846177862815363839,77
128713362198358688397827,77
82623614185769018552651,77
110557209087759827447731,77
123479543541619223512511,77
109857014489257310949101,77
149311787137498546379359,77
144367276582254077725027,77
239174407317254544700339,78
297077708312237643214111,78
207131982951587871717439,78
275991203800013425056889,78
267007166320566005970919,78
213209541317056619752201,78
190248772497695617311787,78
214913589834053081172601,78
258276220178057272616651,78
185684854195595597228801,78
262842513169063316646539,78
297574046771339414460299,78
289160589227811208956907,78
301733383290478727800903,78
230520020159588861828099,78
225510853934648922723071,78
229720348027721225848997,78
269554950481756387663421,78
218634359465772079058039,78
275174413894042044548339,78
227044182412455607637041,78
293860302055502265901127,78
197281452904322464150129,78
289921888914177265453949,78
201978631399181100108553,78
259553885195803374411439,78
205453744869818059820383,78
170435613433179790085407,78
279656397131503454724533,78
202009986716143308333289,78
197859495905870848565567,78
171360625388686063442767,78
294349493314726426175941,78
270920266882090601828449,78
233025292111893966446849,78
432335727834888388721789,79
388595396717750261453849,79
476518599412106030425871,79
596075820850060377597163,79
533093160171589809248491,79
465596497105278929883019,79
460725090369319773882673,79
462950935058466829218217,79
480818122590398822276639,79
509059131251639797007833,79
431622300717749418070933,79
503565971605888146818257,79
565032758207532191989613,79
515446295379888188680981,79
586038299466944649981731,79
531099038624541324878419,79
538566180562033376693263,79
439876456252345294094447,79
371483864361781601503573,79
547464045830772617697571,79
597050989289970892646261,79
537637183160756057505977,79
448513364411533760907653,79
437290147897490835872401,79
487775648211291991415041,79
551130204802951565473103,79
441241289532124415163421,79
400646737118509592806159,79
472548439212407428001057,79
472354952055415715458147,79
458292371238208252707749,79
476291734857328741935919,79
570264568006004653688861,79
543227143769772453347233,79
483564104561763668874751,79
727980921095421735634639,80
999299705236341849973117,80
1074891130451799991064153,80
755387608191904259369591,80
821938885440341486011099,80
912371175009830953972169,80
1017726323209134446084873,80
1143548099224234094089163,80
1158424130823095012560813,80
1177357556199804924686359,80
1008664059619317300748117,80
773461869005698543628753,80
691712506381891022614811,80
1112842939592201008640971,80
1100356711164643235123759,80
961493976214776900934133,80
1123301308343342816556277,80
951620844432766843692023,80
957343127856295120273171,80
1182245202702504589849003,80
950144480828805615270553,80
740297033948827164968659,80
1118292011973543992765057,80
1158050449481415847698391,80
794576154759591794094313,80
1115166329652989714465411,80
1118964189633490179642209,80
1106087357457273391111411,80
859215548482454775973033,80
1079014849854655623446611,80
1173756740885335461540431,80
904814803259723232984277,80
776195027188749594732431,80
1026339377004589589938567,80
1128843508914340442732543,80
1872991258583955625436437,81
2369270520315966800720969,81
2161601648890772156994319,81
1908154541391152018101003,81
1584450105063659675341117,81
1546708949539728285460063,81
2140546926631033077279559,81
2116279101131164655226797,81
1956209244598698531735133,81
2002228292646299991273829,81
1827935896223195162843741,81
1932994348625138165867653,81
1665828398920508263549573,81
1537137676409661229490459,81
2271480674943614784486329,81
1829787500827391252581451,81
1916667907884225955595467,81
2299210199137146319612061,81
2320522682131033635013951,81
1737338046622942450362959,81
2028121147096433669076487,81
1977725051831423632581911,81
2256969303088819697471827,81
2385036433691408413913443,81
1543582225260309918991777,81
2369935547774725229711831,81
2255777571984173452939153,81
2117216202399633180475127,81
2015532739760378183078533,81
2182111571910684698415671,81
1898546581596996939834587,81
2338210031645376099285559,81
1969603253299318683332731,81
1670699193490968504025273,81
2315940501573173128179287,81
4806517800671064584847967,82
4370524843012376653240133,82
4499505052062984143842517,82
4299199579833462501562213,82
2678384638536080289256141,82
3525094328569269315502001,82
3659261085972496241624393,82
4755475690604328422047171,82
4748129475417627923993071,82
3847231227855131454463343,82
3915590291245669194188941,82
4614242632281753585822563,82
4763465674936083465673093,82
4241157748556942333980151,82
4691703247158410148364079,82
2575470066093724611214583,82
3072585502173203923895393,82
4643207321795316483102181,82
3361896652340995801232063,82
3751063074223695093692173,82
3907067096595154729825219,82
3949488633331504479816001,82
4702045077712814099115943,82
3194692237484637427820213,82
3347512762532459025668159,82
4467049122372975339599213,82
3140932114112188077110537,82
2899716660512572995784133,82
4412381718848039584532303,82
4376240487949498858573171,82
3233440472416944036368609,82
2636449742242442803250159,82
4080464590359645964232131,82
3815099135079501474211711,82
2454604782486712431450827,82
7660553765094180330908503,83
7181994895934708557476191,83
8592341651377513219627433,83
8207879534643575773223233,83
8933958847961343741876839,83
7775166760402308402235109,83
5673372068288961158841611,83
5114057867748875338101899,83
7280645957583435036447389,83
7774832292195506869039447,83
7216755987183395253118997,83
6193930188567262981772521,83
7228972526911794462736223,83
6359285697472223796636907,83
9030991476360392883345979,83
8210036765780715565668029,83
9661820929014473019839881,83
6406227385218873454898807,83
9578529344167261117774597,83
8189124285251883969633893,83
8819775121345680517266229,83
8045334304027917361415749,83
9644443920963755531613203,83
6706250775962456122697333,83
8467407664141842959928529,83
9578568104801958981120043,83
8750034901568733423521561,83
8615758663061925203283437,83
8405824191645542708150789,83
8851886499624532715804953,83
9501915252888929962499809,83
9620670569363507044631593,83
8057535481747790856629011,83
6486108918371378987666957,83
5082018832169981515041799,83
16400573279788105277145559,84
13309514371032144175502531,84
16410563163396976211439533,84
17842748090858783695508201,84
18447443009680311990884021,84
19195085990750616673678207,84
12200879224017609197429053,84
15975510196726953291001783,84
16330888765977068252859749,84
16919013871566598305565087,84
12548450565390120313677421,84
18674918363986918040571709,84
19011318311975573745043009,84
19241795849277284438760833,84
18314677914834211745568533,84
17624520095166107776198061,84
13156949447308569252968327,84
16563192051874910894541863,84
14483700899128107529414127,84
18929998037379588571013801,84
15166931809341576120603919,84
17428104817436351379248863,84
17577421287986128255082311,84
18215663189242282927747511,84
16326340062338158076934893,84
16272497549837219890632439,84
18685725866734636374435671,84
19188717858670139220363829,84
19120239682399279130096209,84
15906141883176567143464703,84
17460384702082394630052779,84
17570983424451176544196513,84
11441021752987482078144457,84
16458572656382936962571371,84
13241330380010269196745167,84
35677592090561664473551003,85
37021644016904752077542951,85
24983366300378633568523841,85
26830488770902493684143393,85
37047005970032286242937911,85
26587041259305247547495953,85
23118145435179047024629609,85
36326479707503580831347347,85
35519108641467997888037471,85
36180248972758567156747513,85
31138958622210869672454781,85
25519777147389454048372459,85
33952307261948019522331931,85
28321523743112805605892299,85
31063934514307503540565297,85
24661997817271846437710683,85
27484339001189066478657589,85
28632471622149914529757793,85
32019434700474003529777243,85
35860934175028208363527667,85
29016044515008722089540987,85
28498268887979871821805229,85
35053465174456955115841417,85
24412485806122091770359263,85
32985792314769577039709677,85
35413866791116807301974759,85
32192436561599317746403547,85
33762915262752986552064731,85
38498862128923326059840921,85
34182903539225697092165011,85
33176334193720267391132129,85
36889892075508472832996533,85
38147673940416809828524099,85
37235386646505072523132007,85
33377853962046608365960171,85
76097239588422572641601393,86
74690044706303585212316683,86
57434260099697632465735403,86
66038706061453877643623987,86
67996957335344149541612269,86
76315061102402216801077369,86
56020296522938650280940983,86
40302015342630441464040209,86
66315739844559885143547689,86
77111602806080058896333131,86
53747002854573267820968623,86
48386863249231074366691229,86
65807422437459836254227059,86
46101177351806111601341287,86
63576400562413241562493549,86
74727527383350335626314043,86
69783349987396834245837197,86
72079344360487061337009623,86
72159300696921791444905087,86
72777059565028836279912977,86
76720489498693304336784157,86
60884400225155287697234849,86
55946620531438190395537159,86
51487839717780305639022943,86
76742846357008487885419889,86
74064046553987946721700527,86
62571737588598756557724469,86
72525753484836220748930633,86
66263571456088198255955251,86
66450019916280502345762609,86
48043923664147082413620911,86
65489342900116631737290629,86
67800715858964541647705879,86
67366626287946895365762931,86
66078146674795269990698599,86
128354526211728211097398793,87
143928571526091357034711853,87
140259609313015164401544487,87
88675727371751130380957809,87
95742693254739599640480361,87
142878013457125888346681461,87
138880558250682478354699607,87
123288515125510228665929111,87
83923710696370399179047993,87
81395313166398945547626809,87
102196793626163094486040601,87
150865936476471991212114869,87
86577779394678769087967471,87
149716834349732348852034571,87
142480920486620459545696369,87
113985093377581831297517033,87
149775315216638216025350987,87
94319352167337030647816131,87
99488270705181609035832109,87
142811783896015842403436587,87
122951455090905661712898689,87
103022645041173692473838249,87
134572208236467034510370821,87
125446083723232883529522047,87
95594112429004085788604357,87
134407576030913664397468699,87
100602239966369886654774551,87
151533489285494675493612593,87
114327718256361591381761593,87
135944763288541643778165679,87
139337918301200979196696721,87
125006629546151737894314307,87
124795319164598603974977619,87
130602079543799109422706289,87
143291667306205016540356099,87
302605009536469226814246757,88
249101694268458766430558381,88
257110169040111254089859957,88
277576681836286814910925823,88
204436018912062560069943971,88
221419685397938731283642507,88
269186437577783300158371707,88
301527970602493929450122557,88
255005248340605376211651037,88
296437330214122432587915109,88
210798894679282994258858617,88
274391474613809591911960091,88
239424155021769478706624467,88
292064542887811630398094697,88
254956505556812161890094837,88
267372701283878930750409143,88
292995395887089810581801461,88
293154225315420008577737233,88
206767656210526459828429187,88
265493471203955271177567983,88
302223385869625270927091669,88
301241524761344388158919109,88
280027810128937881829757321,88
156363676803960464847266689,88
246503306403019998438211877,88
299229934783448476071086309,88
284443831833200228842185469,88
277597710288538252576166081,88
180547342006454142477468211,88
283590164860112892428670097,88
290640119397019000168584839,88
211284543522613610063399069,88
219891677857372289909912119,88
280315558244734661996498551,88
284054032114756385181417097,88
556313151345169714765064777,89
616014076404267875367814871,89
537505978769192766703281427,89
466924687144191734820323593,89
551623492414871192053890371,89
508898312091413067316308577,89
433080554543065082270870299,89
377876262020896127549777533,89
555477389384568601240927919,89
616596637490301856294371371,89
557105074096526325637592891,89
491863191113322446896958437,89
492041224848781570867365379,89
559521509805423251541258767,89
604834583696873237676155269,89
532354377028296379597187143,89
521600757275716661735676487,89
362948666451998391382108327,89
546392607518220926656837957,89
517882355726954082530314447,89
614090367995156906948615707,89
446084570575798191090006937,89
510303473685171834799895773,89
328052256777475454398077637,89
513374880675801126173226157,89
533589401388573282084246757,89
534883416901067760266782897,89
612053087045922414315512597,89
448543413081928328160746371,89
575961581823670672257048691,89
414928619585532106358371007,89
457743740293102931861169607,89
391557309306459547297570877,89
412200831536660674533574469,89
599583536521767795339996889,89
1145080858674771330432497521,90
784564702027093461652323157,90
705695838218313744227301131,90
1103165917972541890895997743,90
1076581224954550166601454531,90
776656626094614736558382587,90
1001717826690630957509990029,90
1107439879208732020973636471,90
1158190675779205311736042283,90
1161428625239623052990750251,90
916902436849656595849573399,90
1176492153997289625250652369,90
1031184152498395061393909573,90
975524961072075382396239499,90
1118311651986528027470271629,90
923332025836895657170531799,90
919462323304077299471276459,90
908634892530816819679448597,90
1069282087779851628507249653,90
1229244448194995660433691109,90
1195480600788368523656050217,90
977929260060709285702843033,90
1130093197628916876364863481,90
921816486982241853702689023,90
1006236069385862547559948463,90
1217050564942309149287895601,90
1145178476937375957857190989,90
1041918948156088171930415293,90
1174578348710659690160546123,90
1234390516230495462704884829,90
961662792746788331579191039,90
1019487383853843965381412643,90
1143900142281374752281008641,90
1191964000877242332466940771,90
853799844649928712526685887,90
2473489154015804209943535191,91
1949131500419906960888718397,91
1714559920374564690932906197,91
1917064473360992920970870453,91
2277178122552040391358453523,91
2319693580866038742791188523,91
1759029984074324742545018747,91
2232307987215828298026815063,91
1603083141561667731413094359,91
1745257415315529525278662993,91
1500262549738123185285954601,91
2220127888532584796600418203,91
2387596202803172146107545177,91
1710043689064810611598793983,91
2249234333543859149514914509,91
2339415938516819475173223553,91
2250572837236187522254478567,91
1909933003674241768242818251,91
1840001938621409099204686373,91
1671990117856660187217493259,91
2350784473167909233911181573,91
2368375231684874965253444089,91
1736700120818517234538775927,91
1521516516917453697695241647,91
2401703440333899919320255433,91
2159753971817826994558556651,91
2410559979294826685932624021,91
2129875211971218424555828061,91
1628258612355084276176400023,91
2172063955119918657864038723,91
2003549282855068228940715301,91
2037881867406453519731617849,91
1574984397523342773303541903,91
2337302371077330306171782681,91
2233060575091183364713921499,91
4191262606550299441185920197,92
4524505810594424805046188023,92
4436756637293419086242413823,92
4622255557365018868109404781,92
4140817483393625846835745067,92
3623242713844085957512152379,92
3284936404135933232323633403,92
3973426486912083139104826397,92
4264466515586269820797082587,92
4670699686993184183453107171,92
4603820419315267516558356089,92
3434988399742208893421540347,92
4845859391597377894987628971,92
3739789216962282450713256179,92
2827899586917376640118493859,92
4009025028484881176170956451,92
4755452031200983131207452059,92
4697418684879952103718650897,92
3758732431566844754524843921,92
4428934560421577328170462509,92
4112038673458022327415465677,92
3820568197280046945852152221,92
3901224370656699341521404487,92
2822354917647847465569566303,92
3360546485756760110407830067,92
4165075111256767205444193173,92
3402379129107671569900920553,92
4845552394555216308124384051,92
3972464233974277441443634819,92
4561613665360713683464179529,92
3259124787379759687658926661,92
3400017486787130632630284461,92
3962350054316029281500862557,92
4112908582699687240664499467,92
4590428458021831930734782591,92
7980431950426629366305782987,93
9864432339469347134612740291,93
8632447691319447980783994781,93
6616079734242502440413117213,93
8596494752026324833639043219,93
8633312163936624555019734899,93
8415863635916136611995550513,93
8859541785082569997249677287,93
8656976432691959551583069327,93
8872467527095692808297156321,93
9400150561611370636090017727,93
6755305758542036011332873599,93
9778273954702008340068738913,93
6840516114313337883060432739,93
9493757010275168079358505489,93
8287615047634438450093001351,93
9880755867240744745768103863,93
8340135255589921391943476959,93
7926053935472074502123172641,93
8822909597427699051569524477,93
9167555930267943375838197311,93
8630384886948513639587651347,93
9075641789469236265143000237,93
8971694836716817937094823483,93
5792781155535081919148703251,93
6035803903853707072655515759,93
6330352444182407394104496703,93
9404859042519823534272277649,93
9287182343449042465165192379,93
9863246135776478855793432433,93
7941991048975547647080093739,93
8119344995815074274191514439,93
8693057969122529564628732943,93
6984668695920643103028207283,93
8428549737767503557306995633,93
19527285597800785777752734377,94
13026121412511922016446186027,94
19250101581978916097946265381,94
19649241297464279469332179087,94
17027512138824148354956883811,94
14572960024530053323256638963,94
14343229635784734986785884931,94
13734885243960940210816407991,94
17513050312671060559175920199,94
17020818323051964730080180209,94
16811884791162006044627767619,94
19159706602160147685263523059,94
13190968142840852882206034681,94
12226649966811647499192470297,94
19208544537459085354420979161,94
15502096283634864740729141453,94
19494343856899066899630880061,94
14119906751146115474001718643,94
13844943718454062726182586843,94
16823084043984684284397016093,94
14427882673758595063663536793,94
18227228033546821135527734083,94
15786013114719719672934022423,94
11921390817129050621831918611,94
15040268282368372218269606899,94
18630858074334269132965077607,94
13854509379638766323158629413,94
19797953795910436231145751517,94
19432886836431114424636721857,94
16041408523331264765015277523,94
15128046741767104442871642331,94
18736418554192182102133934219,94
13643347399014887637361807117,94
16986810435231925500119725861,94
14890458835377563957830704881,94
34201681168396532503658157721,95
21745017699011371504789487519,95
20994335488503783819336942049,95
25417697907753377651717917367,95
38426528706624020986009133143,95
30801295371840341977336179803,95
39060180816983120583914625607,95
28149542633877362505968156389,95
33983602503555606386935119343,95
27478444990747539025103047327,95
26609274223401411622311799277,95
25288556886887645264717011073,95
32773772791446822997266351379,95
38988388892593957948397800291,95
36240641176792275517349672861,95
36386621449781726385019533551,95
36412583013118403522386822793,95
39595440944594409256137103547,95
35451296011548970831019127649,95
38703551598124295915376520049,95
23045794440390451560386909351,95
39108537380896752327656085763,95
38993757073456876507793126309,95
30480707812730973926754012953,95
39458781741869003108962251461,95
32147511308796720060488984593,95
39192316532879111984719826393,95
32456801573711525005347811351,95
34296938834155352969878515023,95
37703170785291898039757701499,95
32607026428552147948920956021,95
32437712044159357897819141093,95
30632430134502157857362263661,95
24122961010089408887487911801,95
35405680177545821321226499459,95
74732825783555296554782276833,96
63005983810844014146903945197,96
58019649781384408413510136723,96
76693513792177052068923075421,96
75798863241497211869180405543,96
63995957364124040527189068409,96
72062422470327287010959713271,96
74808122125883790467625411173,96
77285842208302972218005072917,96
60845243796154266915965191151,96
62438612587694199739804647437,96
79101555119304328072213252681,96
67938814575794655235108485043,96
48378913180815436313092715531,96
65317103996166751009054675931,96
56421524751598466451182298847,96
71657173643402226530912776913,96
63887608176877089834047797861,96
62851420431471275912433145967,96
76529368541279877734586068639,96
59148152096469444001098394351,96
74445494172671827329830637403,96
76936028559296218890774204727,96
76002555587725963351438855697,96
77254797934478677408669872547,96
77214597679735457310907485197,96
66621397980606512068044807311,96
71771873107550994040110319031,96
78642558551494851018049966181,96
59903200788260754903028038337,96
73835008193896049627247195329,96
76985366179326568166427306937,96
66713355847101930384153701309,96
65033361526247429247530801351,96
59559979956008125148451492053,96
129447240331104827995595655923,97
115187949318520363367424613043,97
151826517965122490698745825863,97
154524439050445393946211949631,97
133518410244058707859042438913,97
137533882169362556319600981467,97
129620743726371655095570607649,97
151145886552514738513095347717,97
129488063908642840585880277497,97
116029830544765279085289480749,97
139692360061922537593858604959,97
131492251627715305720105096523,97
130372725786458643547860591403,97
140985027962958603686585974253,97
103183605898100770257943328371,97
153565820822614979072293048363,97
147150629635777912356554350909,97
141753539459544944717447049667,97
120006145549613971251857157397,97
96438780195388809750593502281,97
103827243270901889384953885093,97
119344921150784095661401998587,97
114502036032333616112384949553,97
155008621390640237881874947687,97
134519497044010853023798652057,97
107573398735213603522387951031,97
155222137968688036124076018553,97
118875860012486171965334017433,97
110642915874779198803328147057,97
143190668100398024258635066921,97
133561860093084030315732785441,97
157779056255841647999056641161,97
135437990053107034074308839009,97
107057372922131402324889406133,97
131015583167271017008039863571,97
188957013364681807609416474229,98
248999694526030703853052943101,98
290427812170051456210944380779,98
268892484517791111772784810027,98
295020615104131454187684022267,98
207544228156849911050011028443,98
261444788062583078899442100049,98
312380001318591469369008984733,98
259112034770260933259035814533,98
303711992536454306292214514861,98
227993201246575806391581564947,98
211517033353684057456749954763,98
262003907873292343780019501759,98
312884614754325520048176912089,98
282554681924166810998111083303,98
294876156058666314886054361657,98
311952052526536003306746659069,98
301562729462113043536620587773,98
270291262016937711522016672583,98
224321787892456200894374295053,98
285593214552627366672442946243,98
236132996869889470414295024033,98
241654022564285475374458345981,98
263267414626678736390952075463,98
295583252841485034613246917541,98
266546894032457887950948578107,98
289468438635744386010033071783,98
288611843624491982045189334139,98
213627570368323222723787273221,98
269720196732176004335302485083,98
276296507927694452477316385793,98
194883014580606002946674782283,98
222057370117598046972077768047,98
209639558825511909514206908929,98
266037221502666922659797535059,98
558461254927597870933815188453,99
543783740879117629311794516963,99
565896579399623887522982373449,99
613116461404204952525056602683,99
524583132284377505107273719329,99
458860411358237909866115811029,99
593138978986190234301574987111,99
491936711277670176732132865019,99
430358486978067534037292803637,99
516872431641489961906117620607,99
